"NE Name","Slot ID","Board Name","Port","Input Power(dBm)","Reference Input Power(dBm)","Input Power Reference Value Time","Input Power State","Reference Input Power Lower Threshold(dBm)","Reference Input Power Upper Threshold(dBm)","Input Power Lower Threshold(dBm)","Min. Value of Input Power Lower Threshold(dBm)","Max. Value of Input Power Lower Threshold(dBm)","Input Power Upper Threshold(dBm)","Min. Value of Input Power Upper Threshold(dBm)","Max. Value of Input Power Upper Threshold(dBm)","Max. Pump Output Power(dBm)","Min. Pump Output Power(dBm)","Output Power(dBm)","Reference Output Power(dBm)","Output Power Reference Value Time","Output Power State","Output Power Lower Threshold(dBm)","Output Power Upper Threshold(dBm)","Reference Output Power Lower Threshold(dBm)","Reference Output Power Upper Threshold(dBm)","Input Power Lower Threshold Default Value(dBm)","Input Power Upper Threshold Default Value(dBm)","CFP/LANE Input Power Lower Threshold Default Value(dBm)","CFP/LANE Input Power Upper Threshold Default Value(dBm)"
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-2,F2ELOM(STND),1(IN1/OUT1),"	-6.5",/,/,/,/,/,"	-16.0",-,-,"	-2.0",-,-,-,-,0.5,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-2,F2ELOM(STND),2(IN2/OUT2),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-2,F2ELOM(STND),3(RX1/TX1 A LOSSAUCES-WDM-R02C ELOM S2 RX1/TX1 -- PE RAN LOS ALAMO),"	-6.1",/,/,/,/,/,"	-14.4","	-18.4",0.5,"	-0.5","	-18.4",0.5,-,-,"	-3.6",/,/,/,"	-7.0",0.0,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-6,F2OBU,1(IN),"	-20.9",/,/,/,/,/,"	-32.0",-,-,"	-2.0",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-6,F2OBU,2(OUT),-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,/,/,/,-,-,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-7,F1EMR8,9(IN/OUT RACK 3 ODF 1 F07 TX HACIA ANGOL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9,/,/,/,-,-,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-8,F3SCC,1(RM1/TM1),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LOSSAUCES-WDM-CR04A,Shelf0(subrack)-8,F3SCC,2(RM2/TM2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-1,F2LDX,1(IN1/OUT1 A MR8 S7 A4/D4 HACIA LOS SAUCES ),"	-8.5","	-7.3",2021-01-28 11:35:48 DST,Normal,"	-10.3","	-2.3","	-16.0",-,-,"	-2.0",-,-,-,-,0.5,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-1,F2LDX,2(IN2/OUT2),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-1,F2LDX,3(IN3/OUT3 A MR8 S7 A1/D1 HACIA LOS SAUCES),"	-7.3",/,/,/,/,/,"	-16.0",-,-,"	-2.0",-,-,-,-,0.5,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-1,F2LDX,4(IN4/OUT4),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-1,F2LDX,5(RX1/TX1 PA PE RAN ANGOL TE 0/1/0),"	-5.2","	-5.2",2021-01-28 11:35:48 DST,Normal,"	-8.2","	-0.2","	-14.4","	-18.4",0.5,"	-0.5","	-18.4",0.5,-,-,"	-2.6",/,/,/,"	-7.0",0.0,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-1,F2LDX,6(RX2/TX2 PB PE RAN LOS ALAMOS INSTALACION),"	-5.7","	-5.2",2021-06-16 13:40:03,Normal,"	-8.2","	-0.2","	-17.0","	-21.0",0.0,"	-1.0","	-21.0",0.0,-,-,"	-2.5",/,/,/,"	-6.0",1.5,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-6,F2OBU,1(IN),"	-20.0",/,/,/,/,/,"	-32.0",-,-,"	-2.0",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-6,F2OBU,2(OUT),-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.8,/,/,/,-,-,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-7,F1EMR8,9(IN/OUT RACK 4 ODF 1 F03 TX HACIA LOS SAUCES),-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.8,/,/,/,-,-,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-8,F3SCC,1(RM1/TM1),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
ANGOL-WDM-CR04A,Shelf0(subrack)-8,F3SCC,2(RM2/TM2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),1(IN1/OUT1 To S5-MR8 A1/D1 (To Gorbea)),"	-13.8",/,/,/,/,/,"	-15.8",-,-,"	-2.0",-,-,-,-,0.6,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),2(IN2/OUT2 To S7-MR8 A1/D1 (To Lanco)),"	-9.7",/,/,/,/,/,"	-15.8",-,-,"	-2.0",-,-,-,-,0.4,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),3(RX1/TX1 OSN2500 LONCOCHE 05 to Lanco),/,/,/,/,/,/,"	-27.0","	-31.0","	-17.5","	-10.0","	-17.5","	-8.0",-,-,/,/,/,/,"	-3.0",4.0,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),4(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),5(RX3/TX3 ATN 950 PITRUFQUEN),"	-7.6",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-5.6",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),6(RX4/TX4 OPR24829 ATN PICHOY PLANO B),"	-8.2",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-6.1",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),7(RX5/TX5),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),8(RX6/TX6 OPR 25563 ATN LANCO Plano B),"	-9.5",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-5.6",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),9(RX7/TX7 OPR 21504 Uplink  ATN1-950-LONCOCHE Plano B),"	-10.4",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-6.2",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-1,ELOM(STND),10(RX8/TX8),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),1(IN1/OUT1 To S5-MR8 A2/D2 (To Gorbea)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),2(IN2/OUT2 To S7-MR7 A2/D2 (To Lanco)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),3(RX1/TX1 OSN2500 LONCOCHE 05 To Gorbea),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),4(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),5(RX3/TX3),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),6(RX4/TX4),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),7(RX5/TX5 OPR 20549 ATN 950B PITRUFQUEN P B),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),8(RX6/TX6 OPR17332 S1-53 Pitrufquen Plano B),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),9(RX7/TX7 OPR16170 S1-53 GORBEA PLANO B),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-2,ELOM(STND),10(RX8/TX8 Plano B PE RAN Gorbea (To Loncoche P N/S TP1 S3-P2)),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-4,ELOM(STND),1(IN1/OUT1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-4,ELOM(STND),3(RX1/TX1),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-6,F1OBU,1(IN),/,/,/,/,/,/,/,-,-,/,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-6,F1OBU,2(OUT),-,-,-,-,-,-,-,-,-,-,-,-,-,-,/,/,/,/,-,-,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-8,SCC,1(RM1/TM1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
LONCOCHE-WDM-R03,Shelf0()-8,SCC,2(RM2/TM2),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),1(IN1/OUT1 To S5-MR8 A1/D1 (To Pitrufquen)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),2(IN2/OUT2 To S7-MR8 A1/D1 (To Loncoche)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),3(RX1/TX1 OSN1500 GORBEA 05 To Pitruf),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),4(RX2/TX2 OPR21986 ICALMA-PCS PLANO A  (sin sfp)),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),5(RX3/TX3 PE RAN LONQUIMAY PA (a GE1/9/1 TN a RUCAPILLAN) -LIBRE)),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),6(RX4/TX4),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),7(RX5/TX5),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),8(RX6/TX6),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),9(RX7/TX7 OPR16170 S1-53 GORBEA PLANO A),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-1,ELOM(STND),10(RX8/TX8 Plano A PEX-RAN GORBEA),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),1(IN1/OUT1 To S5-MR8 A2/D2 (To Pitrufquen)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),2(IN2/OUT2 To S7-MR8 A2/D2 (To Loncoche)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),3(RX1/TX1 OSN1500 GORBEA To Loncoche),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),4(RX2/TX2 OPR21986 ICALMA-PCS PLANO B (SIN SFP)),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),5(RX3/TX3 PE RAN LONQUIMAY PB),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),6(RX4/TX4),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),7(RX5/TX5),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),8(RX6/TX6),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),9(RX7/TX7 OPR16170 S1-53 GORBEA PLANO B),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-2,ELOM(STND),10(RX8/TX8 Prueba Plano B PEX-RAN GORBEA),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-3,ELOM(STND),1(IN1/OUT1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-3,ELOM(STND),3(RX1/TX1 PA PE-RAN-8KM14-GORBEA TG 0/1/0 a Temuco),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-4,ELOM(STND),1(IN1/OUT1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-4,ELOM(STND),3(RX1/TX1 PLANO B PE-RAN-8KM14-GORBEA  TG 0/2/0  a Temuco),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-6,F1OBU,1(IN),/,/,/,/,/,/,/,-,-,/,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-6,F1OBU,2(OUT),-,-,-,-,-,-,-,-,-,-,-,-,-,-,/,/,/,/,-,-,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-8,SCC,1(RM1/TM1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
GORBEA-WDM-R03,Shelf0()-8,SCC,2(RM2/TM2),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),1(IN1/OUT1 To S5-MR8 A1/D1 (To Freire)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),2(IN2/OUT2 To S7-MR8 A1/D1 (To Gorbea)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),3(RX1/TX1 OSN1500 PITRUFQUEN 05),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),4(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),5(RX3/TX3 PE RAN LONQUIMAY PA- MiniLink 6692 G:1-10-7 a Rucapillan),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),6(RX4/TX4 ATN-1-950-PITRUFQUEN Gi 0/2/5),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),7(RX5/TX5 OPR 20549 ATN 950B P A),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),8(RX6/TX6 OPR17332 S1-53 Pitrufquen Plano A),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),9(RX7/TX7 OPR 21504 Uplink  ATN1-950-LONCOCHE Plano B),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-1,ELOM(STND),10(RX8/TX8),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),1(IN1/OUT1 To S5-MR8 A2/D2 (To Freire)),"	-9.1",/,/,/,/,/,"	-15.8",-,-,"	-2.0",-,-,-,-,0.4,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),2(IN2/OUT2 To S7-MR8 A2/D2 (To Gorbea)),"	-9.8",/,/,/,/,/,"	-15.8",-,-,"	-2.0",-,-,-,-,0.4,/,/,/,"	-2.0",3.0,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),3(RX1/TX1 OSN1500 PITRUFQUEN),/,/,/,/,/,/,"	-27.0","	-31.0","	-17.5","	-10.0","	-17.5","	-8.0",-,-,/,/,/,/,"	-3.0",4.0,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),4(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),5(RX3/TX3),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),6(RX4/TX4 ATN-1-950-PITRYFQUEN Gi 0/1/6),"	-5.7",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-6.3",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),7(RX5/TX5 OPR 20549 ATN 950B P B),/,/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,/,/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),8(RX6/TX6 OPR17332 S1-53 Pitrufquen Plano A),"	-8.4",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-5.4",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),9(RX7/TX7 OPR 21504 Uplink  ATN1-950-LONCOCHE Plano B),"	-7.5",/,/,/,/,/,"	-20.0","	-24.0","	-11.0","	-4.0","	-11.0","	-2.0",-,-,"	-5.4",/,/,/,"	-10.0","	-2.0",-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-2,ELOM(STND),10(RX8/TX8),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-3,F1LDX,1(IN1/OUT1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-3,F1LDX,3(IN3/OUT3),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-3,F1LDX,5(RX1/TX1),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-3,F1LDX,6(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-8,SCC,1(RM1/TM1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
PITRUFQUEN-WDM-R03,Shelf0()-8,SCC,2(RM2/TM2),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),1(IN1/OUT1 To S5-MR8 A1/D1 (To Quepe)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),2(IN2/OUT2 To S7-MR8 A1/D1 (To Pitrufquen)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),3(RX1/TX1 OSN1500 FREIRE 05),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),4(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),5(RX3/TX3),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),6(RX4/TX4),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),7(RX5/TX5),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),8(RX6/TX6),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),9(RX7/TX7),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-1,ELOM(STND),10(RX8/TX8),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),1(IN1/OUT1 To S5-MR8 A2/D2 (To Quepe)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),2(IN2/OUT2 To S7-MR8 A2/D2 (To Pitrufquen)),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),3(RX1/TX1 OSN1500 FREIRE 05),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),4(RX2/TX2),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),5(RX3/TX3),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),6(RX4/TX4),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),7(RX5/TX5),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),8(RX6/TX6),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),9(RX7/TX7),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-2,ELOM(STND),10(RX8/TX8),/,/,/,/,/,/,/,/,/,/,/,/,-,-,/,/,/,/,/,/,-,-,-,-,-,-
FREIRE-WDM-R03,Shelf0()-3,F1LDX,1(IN1/OUT1),/,/,/,/,/,/,/,-,-,/,-,-,-,-,/,/,/,/,/,/,-,-,-,-,-,-
